idx,image,status,x,y,w,h,theta,confidence,similarity,aspect_ratio,n_detections,input_path,output_path
1686,VAN-2019.00785_S2.jpg,OK,1185,2353,469,1063,0.0,0.89,0.906,2.27,6,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00785_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00785_S2.jpg
1687,VAN-2019.00785_S3.jpg,OK,1238,2242,437,1028,0.0,0.841,0.908,2.35,5,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00785_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00785_S3.jpg
1688,VAN-2019.00787_P1.JPG,OK,1253,897,112,216,0.0,0.56,0.837,1.94,3,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00787_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00787_P1.JPG
1689,VAN-2019.00787_P2.JPG,OK,1224,897,112,235,0.0,0.384,0.841,2.11,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00787_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00787_P2.JPG
1690,VAN-2019.00787_P3.JPG,OK,1228,906,112,223,0.0,0.654,0.848,2.0,1,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00787_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00787_P3.JPG
1691,VAN-2019.00787_S1.jpg,OK,1122,2232,555,1171,7.431,0.765,0.863,2.11,4,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00787_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00787_S1.jpg
1692,VAN-2019.00787_S2.jpg,OK,1439,2292,500,1060,8.973,0.909,0.883,2.12,6,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00787_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00787_S2.jpg
1693,VAN-2019.00787_S3.jpg,OK,1709,2251,567,1190,10.763,0.833,0.886,2.1,4,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00787_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00787_S3.jpg
1694,VAN-2019.00788_P1.JPG,OK,1239,901,102,226,0.0,0.498,0.851,2.21,4,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00788_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00788_P1.JPG
1695,VAN-2019.00788_P2.JPG,OK,1229,897,93,226,0.0,0.318,0.826,2.44,5,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00788_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00788_P2.JPG
1696,VAN-2019.00788_P3.JPG,OK,1234,925,131,216,0.0,0.478,0.817,1.65,4,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00788_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00788_P3.JPG
1697,VAN-2019.00788_S1.jpg,OK,1431,2274,311,705,0.0,0.966,0.872,2.27,7,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00788_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00788_S1.jpg
1698,VAN-2019.00788_S2.jpg,OK,941,2022,437,1110,0.0,0.875,0.898,2.54,4,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00788_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00788_S2.jpg
1699,VAN-2019.00788_S3.jpg,OK,1374,2242,469,1063,0.0,0.468,0.932,2.27,4,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00788_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00788_S3.jpg
1700,VAN-2019.00814_P1.JPG,OK,1205,906,131,216,0.0,0.333,0.846,1.65,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00814_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00814_P1.JPG
1701,VAN-2019.00814_P2.JPG,OK,1210,901,121,207,0.0,0.349,0.828,1.71,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00814_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00814_P2.JPG
1702,VAN-2019.00814_P3.JPG,OK,1229,910,119,207,0.0,0.239,0.825,1.74,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00814_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00814_P3.JPG
1703,VAN-2019.00814_S1.jpg,OK,1337,2429,572,1060,6.968,0.763,0.841,1.85,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00814_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00814_S1.jpg
1704,VAN-2019.00814_S2.jpg,OK,1326,2354,614,1070,3.668,0.654,0.861,1.74,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00814_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00814_S2.jpg
1705,VAN-2019.00814_S3.jpg,OK,1162,2203,516,1173,0.0,0.554,0.867,2.27,3,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00814_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00814_S3.jpg
1706,VAN-2019.00822_P1.JPG,OK,1234,901,102,216,0.0,0.674,0.842,2.12,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00822_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00822_P1.JPG
1707,VAN-2019.00822_P2.JPG,OK,1239,897,112,207,0.0,0.703,0.837,1.85,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00822_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00822_P2.JPG
1708,VAN-2019.00822_P3.JPG,OK,1239,887,112,207,0.0,0.884,0.838,1.85,1,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00822_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00822_P3.JPG
1709,VAN-2019.00822_S1.jpg,OK,1354,2122,455,946,9.162,0.863,0.875,2.08,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00822_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00822_S1.jpg
1710,VAN-2019.00822_S2.jpg,OK,1248,1996,422,874,7.829,0.858,0.859,2.07,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00822_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00822_S2.jpg
1711,VAN-2019.00822_S3.jpg,OK,1253,1959,492,1044,10.305,0.91,0.905,2.12,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00822_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00822_S3.jpg
1712,VAN-2019.00824_P1.JPG,OK,234,223,101,208,5.042,0.61,0.841,2.06,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00824_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00824_P1.JPG
1713,VAN-2019.00824_P2.JPG,OK,223,243,101,208,5.636,0.574,0.823,2.05,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00824_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00824_P2.JPG
1714,VAN-2019.00824_P3.JPG,OK,175,200,100,208,7.431,0.228,0.834,2.08,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00824_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00824_P3.JPG
1715,VAN-2019.00824_S1.jpg,OK,681,721,610,929,0.0,0.243,0.84,1.52,1,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00824_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00824_S1.jpg
1716,VAN-2019.00824_S2.jpg,OK,557,658,617,877,0.0,0.128,0.892,1.42,1,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00824_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00824_S2.jpg
1717,VAN-2019.00824_S3.jpg,OK,701,797,645,959,0.0,0.343,0.871,1.49,1,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00824_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00824_S3.jpg
1718,VAN-2019.00849_P1.JPG,OK,1234,878,112,235,0.0,0.774,0.841,2.11,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00849_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00849_P1.JPG
1719,VAN-2019.00849_P2.JPG,OK,1208,906,112,221,0.0,0.731,0.847,1.98,1,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00849_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00849_P2.JPG
1720,VAN-2019.00849_P3.JPG,OK,1248,906,112,226,0.0,0.724,0.829,2.02,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00849_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00849_P3.JPG
1721,VAN-2019.00849_S1.jpg,OK,1408,2392,531,1144,14.931,0.877,0.847,2.16,3,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00849_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00849_S1.jpg
1722,VAN-2019.00849_S2.jpg,OK,1168,2280,385,801,14.036,0.965,0.871,2.08,5,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00849_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00849_S2.jpg
1723,VAN-2019.00849_S3.jpg,OK,1185,1860,437,922,15.611,0.843,0.82,2.11,2,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00849_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00849_S3.jpg
1724,VAN-2019.00850_P1.JPG,OK,1158,968,235,406,0.0,0.532,0.573,1.73,5,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00850_P1.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00850_P1.JPG
1725,VAN-2019.00850_P2.JPG,OK,1233,920,102,214,0.0,0.241,0.842,2.09,3,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00850_P2.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00850_P2.JPG
1726,VAN-2019.00850_P3.JPG,OK,1231,897,112,211,0.0,0.593,0.825,1.89,3,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00850_P3.JPG,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00850_P3.JPG
1727,VAN-2019.00850_S1.jpg,OK,1290,2219,453,988,0.0,0.844,0.884,2.18,3,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00850_S1.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00850_S1.jpg
1728,VAN-2019.00850_S2.jpg,OK,1313,2266,453,941,0.0,0.628,0.851,2.08,4,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00850_S2.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00850_S2.jpg
1729,VAN-2019.00850_S3.jpg,OK,1406,2282,390,717,0.0,0.977,0.864,1.84,5,data\images\wide\organized\Bombus_rupestris\male\VAN-2019.00850_S3.jpg,data\images\crop\organized\Bombus_rupestris\male\VAN-2019.00850_S3.jpg
1730,2007.0712_P1.JPG,OK,1229,944,207,378,0.0,0.77,0.8,1.83,1,data\images\wide\organized\Bombus_rupestris\queen\2007.0712_P1.JPG,data\images\crop\organized\Bombus_rupestris\queen\2007.0712_P1.JPG
1731,2007.0712_P2.JPG,OK,1248,938,195,378,0.0,0.881,0.791,1.94,2,data\images\wide\organized\Bombus_rupestris\queen\2007.0712_P2.JPG,data\images\crop\organized\Bombus_rupestris\queen\2007.0712_P2.JPG
1732,2007.0712_P3.JPG,OK,1237,954,207,375,0.0,0.87,0.809,1.82,1,data\images\wide\organized\Bombus_rupestris\queen\2007.0712_P3.JPG,data\images\crop\organized\Bombus_rupestris\queen\2007.0712_P3.JPG
1733,2007.0712_P4.JPG,OK,1242,952,204,366,0.0,0.865,0.789,1.79,3,data\images\wide\organized\Bombus_rupestris\queen\2007.0712_P4.JPG,data\images\crop\organized\Bombus_rupestris\queen\2007.0712_P4.JPG
1734,2007.0712_P5.JPG,OK,1228,940,392,199,-12.295,0.843,0.771,1.97,4,data\images\wide\organized\Bombus_rupestris\queen\2007.0712_P5.JPG,data\images\crop\organized\Bombus_rupestris\queen\2007.0712_P5.JPG
1735,2007.0712_S1.jpg,FAILED,,,,,,,,,1,data\images\wide\organized\Bombus_rupestris\queen\2007.0712_S1.jpg,
1736,2007.0712_S2.jpg,FAILED,,,,,,,,,3,data\images\wide\organized\Bombus_rupestris\queen\2007.0712_S2.jpg,
1737,2007.0712_S3.jpg,OK,1444,2195,1889,961,-11.485,0.258,0.807,1.96,3,data\images\wide\organized\Bombus_rupestris\queen\2007.0712_S3.jpg,data\images\crop\organized\Bombus_rupestris\queen\2007.0712_S3.jpg
1738,2007.0712_S4.jpg,OK,1234,2785,338,883,14.036,0.192,0.709,2.61,2,data\images\wide\organized\Bombus_rupestris\queen\2007.0712_S4.jpg,data\images\crop\organized\Bombus_rupestris\queen\2007.0712_S4.jpg
1739,2007.0712_S5.jpg,OK,1051,2565,516,953,0.0,0.196,0.777,1.85,3,data\images\wide\organized\Bombus_rupestris\queen\2007.0712_S5.jpg,data\images\crop\organized\Bombus_rupestris\queen\2007.0712_S5.jpg
1740,ABAURA5676_P1.JPG,OK,1228,932,183,337,0.0,0.426,0.76,1.84,2,data\images\wide\organized\Bombus_rupestris\queen\ABAURA5676_P1.JPG,data\images\crop\organized\Bombus_rupestris\queen\ABAURA5676_P1.JPG
1741,ABAURA5676_P2.JPG,OK,1224,939,178,349,0.0,0.406,0.76,1.96,1,data\images\wide\organized\Bombus_rupestris\queen\ABAURA5676_P2.JPG,data\images\crop\organized\Bombus_rupestris\queen\ABAURA5676_P2.JPG
1742,ABAURA5676_P3.JPG,OK,1196,944,188,349,0.0,0.242,0.754,1.86,1,data\images\wide\organized\Bombus_rupestris\queen\ABAURA5676_P3.JPG,data\images\crop\organized\Bombus_rupestris\queen\ABAURA5676_P3.JPG
1743,ABAURA5676_P4.JPG,OK,1210,942,183,340,0.0,0.333,0.731,1.86,2,data\images\wide\organized\Bombus_rupestris\queen\ABAURA5676_P4.JPG,data\images\crop\organized\Bombus_rupestris\queen\ABAURA5676_P4.JPG
1744,ABAURA5676_P5.JPG,OK,1234,939,197,349,0.0,0.318,0.746,1.77,1,data\images\wide\organized\Bombus_rupestris\queen\ABAURA5676_P5.JPG,data\images\crop\organized\Bombus_rupestris\queen\ABAURA5676_P5.JPG
1745,ABAURA5676_S1.jpg,FAILED,,,,,,,,,2,data\images\wide\organized\Bombus_rupestris\queen\ABAURA5676_S1.jpg,
1746,ABAURA5676_S2.jpg,SUSPECT,463,1201,118,122,0.0,0.243,0.508,1.03,2,data\images\wide\organized\Bombus_rupestris\queen\ABAURA5676_S2.jpg,data\images\crop\organized\Bombus_rupestris\queen\ABAURA5676_S2.jpg
1747,ABAURA5676_S3.jpg,OK,1492,2298,925,1646,0.0,0.238,0.787,1.78,2,data\images\wide\organized\Bombus_rupestris\queen\ABAURA5676_S3.jpg,data\images\crop\organized\Bombus_rupestris\queen\ABAURA5676_S3.jpg
1748,ABAURA5676_S4.jpg,SUSPECT,628,1014,122,106,-90.0,0.215,0.431,1.15,3,data\images\wide\organized\Bombus_rupestris\queen\ABAURA5676_S4.jpg,data\images\crop\organized\Bombus_rupestris\queen\ABAURA5676_S4.jpg
1749,ABAURA5676_S5.jpg,SUSPECT,809,707,138,91,-90.0,0.126,0.475,1.52,3,data\images\wide\organized\Bombus_rupestris\queen\ABAURA5676_S5.jpg,data\images\crop\organized\Bombus_rupestris\queen\ABAURA5676_S5.jpg
1750,ABAURA7910_P1.JPG,OK,1242,951,164,328,0.0,0.907,0.806,2.0,3,data\images\wide\organized\Bombus_rupestris\queen\ABAURA7910_P1.JPG,data\images\crop\organized\Bombus_rupestris\queen\ABAURA7910_P1.JPG
1751,ABAURA7910_P2.JPG,OK,1248,973,169,340,0.0,0.851,0.827,2.01,2,data\images\wide\organized\Bombus_rupestris\queen\ABAURA7910_P2.JPG,data\images\crop\organized\Bombus_rupestris\queen\ABAURA7910_P2.JPG
1752,ABAURA7910_P3.JPG,OK,1262,937,173,330,0.0,0.894,0.79,1.9,2,data\images\wide\organized\Bombus_rupestris\queen\ABAURA7910_P3.JPG,data\images\crop\organized\Bombus_rupestris\queen\ABAURA7910_P3.JPG
1753,ABAURA7910_P4.JPG,OK,1258,944,188,321,0.0,0.778,0.78,1.71,3,data\images\wide\organized\Bombus_rupestris\queen\ABAURA7910_P4.JPG,data\images\crop\organized\Bombus_rupestris\queen\ABAURA7910_P4.JPG
1754,ABAURA7910_P5.JPG,OK,1253,936,171,330,0.0,0.947,0.812,1.93,1,data\images\wide\organized\Bombus_rupestris\queen\ABAURA7910_P5.JPG,data\images\crop\organized\Bombus_rupestris\queen\ABAURA7910_P5.JPG
1755,D26-5618_P1.JPG,OK,1224,920,159,292,0.0,0.38,0.778,1.84,2,data\images\wide\organized\Bombus_rupestris\queen\D26-5618_P1.JPG,data\images\crop\organized\Bombus_rupestris\queen\D26-5618_P1.JPG
1756,D26-5618_P2.JPG,OK,1243,916,169,273,0.0,0.32,0.756,1.62,1,data\images\wide\organized\Bombus_rupestris\queen\D26-5618_P2.JPG,data\images\crop\organized\Bombus_rupestris\queen\D26-5618_P2.JPG
1757,D26-5618_P3.JPG,OK,1243,906,169,273,0.0,0.365,0.753,1.62,2,data\images\wide\organized\Bombus_rupestris\queen\D26-5618_P3.JPG,data\images\crop\organized\Bombus_rupestris\queen\D26-5618_P3.JPG
1758,D26-5618_S1.jpg,FAILED,,,,,,,,,2,data\images\wide\organized\Bombus_rupestris\queen\D26-5618_S1.jpg,
1759,D26-5618_S2.jpg,FAILED,,,,,,,,,3,data\images\wide\organized\Bombus_rupestris\queen\D26-5618_S2.jpg,
1760,D26-5618_S3.jpg,FAILED,,,,,,,,,2,data\images\wide\organized\Bombus_rupestris\queen\D26-5618_S3.jpg,
1761,FR15ABOM100721030_P1.JPG,OK,2363,1879,850,1819,0.0,0.28,0.797,2.14,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721030_P1.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM100721030_P1.JPG
1762,FR15ABOM100721030_P2.JPG,OK,2458,1826,822,1819,0.0,0.137,0.805,2.21,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721030_P2.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM100721030_P2.JPG
1763,FR15ABOM100721030_S1.jpg,OK,1053,1983,736,1555,0.0,0.243,0.78,2.11,3,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721030_S1.jpg,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM100721030_S1.jpg
1764,FR15ABOM100721030_S2.jpg,OK,1266,1888,579,1225,0.0,0.498,0.775,2.12,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721030_S2.jpg,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM100721030_S2.jpg
1765,FR15ABOM100721030_S3.jpg,OK,1266,1857,579,1225,0.0,0.703,0.765,2.12,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721030_S3.jpg,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM100721030_S3.jpg
1766,FR15ABOM100721031_P1.JPG,FAILED,,,,,,,,,0,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721031_P1.JPG,
1767,FR15ABOM100721031_P2.JPG,FAILED,,,,,,,,,0,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721031_P2.JPG,
1768,FR15ABOM100721031_S1.jpg,FAILED,,,,,,,,,3,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721031_S1.jpg,
1769,FR15ABOM100721031_S2.jpg,OK,1526,1762,642,1398,0.0,0.157,0.796,2.18,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721031_S2.jpg,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM100721031_S2.jpg
1770,FR15ABOM100721031_S3.jpg,FAILED,,,,,,,,,3,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721031_S3.jpg,
1771,FR15ABOM100721032_P1.JPG,FAILED,,,,,,,,,0,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721032_P1.JPG,
1772,FR15ABOM100721032_P2.JPG,OK,2323,1888,907,1890,0.0,0.056,0.791,2.08,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721032_P2.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM100721032_P2.JPG
1773,FR15ABOM100721032_S1.jpg,FAILED,,,,,,,,,4,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721032_S1.jpg,
1774,FR15ABOM100721032_S2.jpg,FAILED,,,,,,,,,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721032_S2.jpg,
1775,FR15ABOM100721032_S3.jpg,OK,1471,1920,642,1319,0.0,0.545,0.78,2.06,3,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM100721032_S3.jpg,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM100721032_S3.jpg
1776,FR15ABOM110721013_P1.JPG,OK,2361,1907,983,2004,0.0,0.082,0.766,2.04,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM110721013_P1.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM110721013_P1.JPG
1777,FR15ABOM110721013_P2.JPG,OK,2287,1755,983,2009,0.0,0.082,0.77,2.04,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM110721013_P2.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM110721013_P2.JPG
1778,FR15ABOM110721013_S1.jpg,FAILED,,,,,,,,,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM110721013_S1.jpg,
1779,FR15ABOM110721013_S2.jpg,FAILED,,,,,,,,,3,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM110721013_S2.jpg,
1780,FR15ABOM110721013_S3.jpg,FAILED,,,,,,,,,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM110721013_S3.jpg,
1781,FR15ABOM120621015_P1.JPG,OK,2313,1869,869,1758,0.0,0.117,0.804,2.02,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM120621015_P1.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM120621015_P1.JPG
1782,FR15ABOM120621015_P2.JPG,FAILED,,,,,,,,,0,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM120621015_P2.JPG,
1783,FR15ABOM120621015_S1.jpg,OK,1392,1975,721,1477,0.0,0.2,0.795,2.05,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM120621015_S1.jpg,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM120621015_S1.jpg
1784,FR15ABOM120621015_S2.jpg,FAILED,,,,,,,,,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM120621015_S2.jpg,
1785,FR15ABOM120621015_S3.jpg,FAILED,,,,,,,,,4,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM120621015_S3.jpg,
1786,FR15ABOM130621006_P1.JPG,OK,2332,1907,983,2062,0.0,0.166,0.806,2.1,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM130621006_P1.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM130621006_P1.JPG
1787,FR15ABOM130621006_P2.JPG,OK,2401,1836,955,2085,0.0,0.07,0.804,2.18,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM130621006_P2.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM130621006_P2.JPG
1788,FR15ABOM130621006_S1.jpg,FAILED,,,,,,,,,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM130621006_S1.jpg,
1789,FR15ABOM130621006_S2.jpg,OK,1565,2256,685,1477,0.0,0.349,0.802,2.16,3,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM130621006_S2.jpg,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM130621006_S2.jpg
1790,FR15ABOM130621006_S3.jpg,OK,1612,2148,689,1445,0.0,0.43,0.816,2.1,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM130621006_S3.jpg,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM130621006_S3.jpg
1791,FR15ABOM200821156_P1.JPG,OK,2335,1898,1002,2256,0.0,0.094,0.833,2.25,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM200821156_P1.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM200821156_P1.JPG
1792,FR15ABOM200821156_P2.JPG,FAILED,,,,,,,,,0,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM200821156_P2.JPG,
1793,FR15ABOM200821156_S1.jpg,FAILED,,,,,,,,,3,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM200821156_S1.jpg,
1794,FR15ABOM200821156_S2.jpg,FAILED,,,,,,,,,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM200821156_S2.jpg,
1795,FR15ABOM200821156_S3.jpg,OK,1384,1888,610,1398,0.0,0.212,0.833,2.29,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM200821156_S3.jpg,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM200821156_S3.jpg
1796,FR15ABOM210821077_P1.JPG,OK,2275,1876,960,2024,0.0,0.166,0.822,2.11,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM210821077_P1.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM210821077_P1.JPG
1797,FR15ABOM210821077_P2.JPG,OK,2335,1879,964,2028,0.0,0.105,0.837,2.1,1,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM210821077_P2.JPG,data\images\crop\organized\Bombus_rupestris\queen\FR15ABOM210821077_P2.JPG
1798,FR15ABOM210821077_S1.jpg,FAILED,,,,,,,,,2,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM210821077_S1.jpg,
1799,FR15ABOM210821077_S2.jpg,FAILED,,,,,,,,,3,data\images\wide\organized\Bombus_rupestris\queen\FR15ABOM210821077_S2.jpg,
