photo_id,inv_id,tps_id,image_path,status,registration_cost,n_outlier_landmarks,error_reason,processing_time_s
ISSERTES_0091_S_2,ISSERTES_0091,2023,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0091_S_2.jpg,OK,4.320765432445513e-05,0,,0.0008
ISSERTES_0091_S_3,ISSERTES_0091,2024,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0091_S_3.jpg,OK,4.2354478615019505e-05,0,,0.0008
ISSERTES_0092_P_1,ISSERTES_0092,2025,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0092_P_1.jpg,OK,2.7085646123575967e-05,0,,0.0008
ISSERTES_0092_P_2,ISSERTES_0092,2026,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0092_P_2.jpg,OK,3.07955156589003e-05,0,,0.0008
ISSERTES_0092_S_1,ISSERTES_0092,2027,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0092_S_1.jpg,OK,2.5858452357890182e-05,0,,0.0008
ISSERTES_0092_S_2,ISSERTES_0092,2028,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0092_S_2.jpg,OK,2.2220043186042904e-05,0,,0.0008
ISSERTES_0092_S_3,ISSERTES_0092,2029,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0092_S_3.jpg,OK,2.5212121350784485e-05,0,,0.0008
ISSERTES_0093_P_1,ISSERTES_0093,2030,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0093_P_1.jpg,OK,8.247363397872944e-05,0,,0.0008
ISSERTES_0093_P_2,ISSERTES_0093,2031,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0093_P_2.jpg,OK,7.524967983124137e-05,0,,0.0008
ISSERTES_0093_S_1,ISSERTES_0093,2032,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0093_S_1.jpg,OK,9.055728915723819e-05,0,,0.0008
ISSERTES_0093_S_2,ISSERTES_0093,2033,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0093_S_2.jpg,OK,8.006938388395328e-05,0,,0.0008
ISSERTES_0093_S_3,ISSERTES_0093,2034,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0093_S_3.jpg,OK,7.863543054919033e-05,0,,0.0008
